2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 46]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 51]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 56]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 61]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 66]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 82]
2011-08-10 16:19:09 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 83]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 6]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 11]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 16]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 21]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 26]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 31]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 36]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 41]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 46]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 51]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 56]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 61]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 66]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 82]
2011-08-10 16:24:04 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 83]
2011-08-10 16:34:08 Debug: Notice (8): Undefined property: XmlController::$Xml in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\xml_controller.php, line 30]
2011-08-10 16:47:03 Debug: Notice (8): Undefined property: XmlController::$Xml in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\xml_controller.php, line 30]
2011-08-10 16:47:04 Debug: Notice (8): Undefined property: XmlController::$Xml in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\xml_controller.php, line 30]
2011-08-10 17:14:00 Debug: Notice (8): Undefined property: XmlController::$Xml in [C:\wamp\www\NascarACCPlayer\backend\app\controllers\xml_controller.php, line 30]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 6]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 11]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 16]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 21]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 26]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 31]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 36]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 41]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 46]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 51]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 56]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 61]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: Xml in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 66]
2011-08-10 17:14:01 Debug: Notice (8): Undefined variable: archiveFeed in [C:\wamp\www\NascarACCPlayer\backend\app\views\xml\archivefeed.ctp, line 82]
